,Name,Blinks,Average_EAR,FakeOReal,Duration
157,id2_id6_0004.mp4,4,0.3198337460893593,Fake,14
158,id17_id9_0007.mp4,6,0.2549872079904548,Fake,9
159,id6_id17_0007.mp4,3,0.3160725307099593,Fake,18
160,id17_id3_0003.mp4,3,0.29609272320879854,Fake,8
161,id1_id0_0000.mp4,20,0.20150037300846876,Fake,12
162,id17_id16_0004.mp4,8,0.2623417671408271,Fake,10
163,id1_id4_0009.mp4,12,0.2497062566226026,Fake,13
164,id17_id6_0005.mp4,4,0.29621659062683786,Fake,10
165,id3_id0_0004.mp4,12,0.20848333289272433,Fake,16
166,id4_id2_0005.mp4,6,0.3015439321977779,Fake,15
167,id17_id2_0006.mp4,3,0.3201590772749228,Fake,6
168,id3_id4_0006.mp4,13,0.28038474685624554,Fake,13
169,id10_id12_0008.mp4,0,0.37515501992649486,Fake,12
170,id10_id13_0006.mp4,0,0.31622589220457986,Fake,5
171,id2_id17_0007.mp4,3,0.2725715287150324,Fake,15
172,id6_id17_0003.mp4,2,0.27697129129110115,Fake,12
173,id9_id1_0000.mp4,14,0.2102324201802883,Fake,14
174,id1_id3_0000.mp4,8,0.2574767850949528,Fake,12
175,id13_id7_0007.mp4,5,0.30172710137497094,Fake,15
176,id1_id3_0009.mp4,4,0.3197196355379052,Fake,13
177,id6_id9_0005.mp4,2,0.3118156389946199,Fake,12
178,id6_id2_0005.mp4,1,0.3764961089002662,Fake,12
179,id4_id6_0009.mp4,1,0.3047639639316232,Fake,16
180,id7_id10_0003.mp4,8,0.3110036675801551,Fake,18
181,id6_id16_0003.mp4,3,0.28996805330519115,Fake,12
182,id3_id16_0003.mp4,12,0.25468222844145233,Fake,12
183,id1_id2_0003.mp4,14,0.25886560806257325,Fake,15
184,id1_id0_0004.mp4,12,0.25281062647574093,Fake,13
185,id4_id6_0007.mp4,5,0.2718485876765512,Fake,14
186,id13_id10_0012.mp4,1,0.16714771685217195,Fake,17
187,id13_id10_0004.mp4,7,0.24546326578010877,Fake,11
188,id1_id2_0002.mp4,5,0.3100809924603787,Fake,13
189,id16_id2_0010.mp4,4,0.253196106416654,Fake,10
190,id2_id16_0002.mp4,10,0.2506879493426915,Fake,12
191,id0_id9_0000.mp4,12,0.24795724902542005,Fake,15
192,id16_id3_0005.mp4,1,0.3456878613568583,Fake,11
193,id17_id1_0000.mp4,2,0.30135705986394146,Fake,10
194,id7_id13_0007.mp4,3,0.2964573487640923,Fake,13
195,id16_id17_0003.mp4,7,0.24816182787000704,Fake,10
196,id3_id6_0003.mp4,0,0.32411020874356705,Fake,12
197,id2_id1_0004.mp4,11,0.2853276573386844,Fake,14
198,id13_id10_0011.mp4,6,0.285220767113475,Fake,15
199,id1_id2_0006.mp4,7,0.3249540605880229,Fake,16
200,id9_id0_0008.mp4,16,0.22448743531473028,Fake,15
201,id4_id9_0004.mp4,3,0.2921254920485997,Fake,14
202,id16_id0_0001.mp4,9,0.24078346626596467,Fake,10
203,id4_id6_0002.mp4,0,0.3109027844444407,Fake,16
204,id0_id4_0000.mp4,14,0.23545964076547665,Fake,15
205,id2_id9_0007.mp4,5,0.27421583281459444,Fake,15
206,id1_id6_0007.mp4,5,0.2824957277682289,Fake,10
207,id9_id2_0002.mp4,2,0.305005193650342,Fake,12
208,id17_id0_0007.mp4,5,0.23567627474406808,Fake,9
209,id0_id9_0006.mp4,1,0.2879554443431861,Fake,17
210,id2_id17_0009.mp4,5,0.27728311049677057,Fake,10
211,id16_id2_0005.mp4,3,0.34038358561023524,Fake,11
212,id1_id0_0009.mp4,11,0.2801248420636024,Fake,13
213,id6_id1_0002.mp4,9,0.28898710339084543,Fake,20
214,id6_id9_0006.mp4,0,0.29578151670442343,Fake,9
215,id3_id2_0004.mp4,8,0.27247806328129665,Fake,16
216,id17_id0_0001.mp4,15,0.22109374052653852,Fake,10
217,id1_id17_0002.mp4,8,0.26755364271191084,Fake,13
218,id4_id0_0003.mp4,15,0.25052918583666556,Fake,14
219,id10_id13_0003.mp4,3,0.2967132140939678,Fake,11
220,id2_id9_0009.mp4,6,0.26510985728966896,Fake,10
221,id4_id0_0005.mp4,8,0.2674284772567946,Fake,15
222,id3_id0_0009.mp4,7,0.2733593412344148,Fake,16
223,id2_id1_0002.mp4,8,0.2683622868545674,Fake,12
224,id1_id9_0003.mp4,17,0.20567529673426654,Fake,15
225,id17_id3_0002.mp4,14,0.2363403500087358,Fake,11
226,id0_id16_0009.mp4,17,0.2182043318040385,Fake,17
227,id1_id9_0007.mp4,8,0.2537520993263704,Fake,10
228,id13_id7_0003.mp4,6,0.3221414705754876,Fake,11
229,id0_id1_0009.mp4,21,0.21612683471799118,Fake,17
230,id2_id16_0000.mp4,15,0.22258123085877293,Fake,14
231,id3_id16_0001.mp4,5,0.26733501708954566,Fake,12
232,id17_id16_0000.mp4,2,0.2975448051065509,Fake,10
233,id2_id1_0003.mp4,8,0.28166252534561215,Fake,12
234,id3_id17_0006.mp4,7,0.2722197965860311,Fake,13
235,id9_id2_0001.mp4,8,0.30116321281205033,Fake,14
236,id1_id3_0005.mp4,4,0.2895379314139193,Fake,14
237,id2_id9_0003.mp4,5,0.2702788669090056,Fake,12
238,id9_id16_0000.mp4,13,0.21346533954868344,Fake,14
239,id16_id9_0012.mp4,9,0.2653843288129605,Fake,10
240,id12_id7_0002.mp4,0,0.3412176595401879,Fake,12
241,id2_id3_0002.mp4,1,0.30529311450891294,Fake,12
242,id0_id1_0007.mp4,11,0.3047925018898707,Fake,15
243,id17_id6_0002.mp4,11,0.24119171867175052,Fake,11
244,id9_id1_0001.mp4,9,0.2553092352198457,Fake,14
245,id12_id7_0000.mp4,1,0.3555995595339162,Fake,12
246,id1_id17_0004.mp4,10,0.2359830796001449,Fake,13
247,id16_id1_0002.mp4,5,0.30288421241440366,Fake,12
248,id16_id3_0011.mp4,2,0.31999078697445654,Fake,9
249,id0_id17_0003.mp4,21,0.2544068980918519,Fake,17
250,id7_id13_0001.mp4,2,0.28768550498892637,Fake,9
251,id7_id10_0007.mp4,4,0.31427263155307544,Fake,13
252,id6_id0_0001.mp4,7,0.2569807145579801,Fake,10
253,id9_id4_0001.mp4,10,0.24373122416374993,Fake,14
254,id17_id0_0009.mp4,7,0.2475224749841603,Fake,9
255,id16_id6_0005.mp4,1,0.36801562802726767,Fake,11
256,id9_id2_0000.mp4,16,0.2492177462076446,Fake,14
257,id17_id3_0001.mp4,10,0.2551754535807627,Fake,10
258,id10_id11_0007.mp4,4,0.30826187533194477,Fake,16
259,id1_id0_0007.mp4,7,0.2674623832033826,Fake,10
260,id17_id2_0000.mp4,0,0.3654553885777139,Fake,10
261,id12_id10_0004.mp4,9,0.26886060574026455,Fake,11
262,id9_id17_0002.mp4,4,0.2641940668363411,Fake,12
263,id6_id2_0003.mp4,0,0.34713712184205125,Fake,12
264,id16_id9_0009.mp4,8,0.23917606324727694,Fake,10
265,id9_id0_0005.mp4,12,0.25029694710368244,Fake,14
266,id17_id1_0006.mp4,3,0.2892107699628322,Fake,6
267,id4_id3_0005.mp4,4,0.2994199200797835,Fake,15
268,id10_id11_0002.mp4,1,0.3584188415615436,Fake,10
269,id6_id2_0002.mp4,2,0.3295915588606774,Fake,20
270,id8_id1_0002.mp4,6,0.25136532206769274,Fake,17
271,id3_id2_0009.mp4,1,0.3203741747036421,Fake,16
272,id7_id11_0005.mp4,1,0.19593875353858128,Fake,5
273,id16_id0_0010.mp4,8,0.2190534678167074,Fake,10
274,id6_id9_0000.mp4,2,0.3382320223975812,Fake,21
275,id7_id11_0001.mp4,4,0.2748026493175022,Fake,9
276,id6_id2_0001.mp4,2,0.3052460349098496,Fake,10
277,id4_id3_0004.mp4,1,0.33847846704354123,Fake,14
278,id11_id7_0008.mp4,9,0.29807221345053886,Fake,12
279,id16_id9_0000.mp4,3,0.3052379457517863,Fake,10
280,id2_id3_0005.mp4,2,0.32131701317531064,Fake,10
281,id10_id7_0007.mp4,5,0.3037762865346645,Fake,16
282,id9_id3_0002.mp4,2,0.2862909849704952,Fake,12
283,id10_id13_0005.mp4,3,0.3353941198726451,Fake,10
284,id3_id2_0008.mp4,4,0.29565121667365757,Fake,15
285,id4_id9_0003.mp4,8,0.25414774886629843,Fake,14
286,id16_id1_0009.mp4,6,0.22352374442772013,Fake,10
287,id10_id7_0009.mp4,4,0.36113942749035083,Fake,17
288,id0_id4_0002.mp4,19,0.2140703384583936,Fake,11
289,id1_id3_0003.mp4,15,0.22531895875456448,Fake,15
290,id6_id0_0006.mp4,0,0.29294832484909616,Fake,9
291,id8_id7_0008.mp4,16,0.25593785403832003,Fake,19
292,id6_id9_0001.mp4,7,0.25346556143630167,Fake,10
293,id1_id4_0001.mp4,3,0.27962913972468184,Fake,9
294,id4_id0_0000.mp4,14,0.22063360703959356,Fake,15
295,id3_id16_0008.mp4,19,0.2372553778441499,Fake,15
296,id8_id2_0007.mp4,0,0.33323643929314334,Fake,12
297,id8_id5_0003.mp4,15,0.24713295732283638,Fake,13
298,id17_id1_0009.mp4,7,0.2818417208362401,Fake,9
299,id1_id17_0003.mp4,19,0.20093650313175604,Fake,15
300,id10_id13_0001.mp4,0,0.32522952130033916,Fake,3
301,id4_id0_0004.mp4,8,0.29728935527762207,Fake,14
302,id4_id2_0004.mp4,1,0.33593040132231106,Fake,14
303,id0_id2_0006.mp4,4,0.30027642503946955,Fake,17
304,id0_id9_0002.mp4,20,0.20022864996188608,Fake,11
305,id11_id7_0003.mp4,7,0.2603591391817701,Fake,10
306,id9_id6_0001.mp4,5,0.29860204663502093,Fake,14
307,id12_id7_0005.mp4,7,0.2648174294301525,Fake,10
308,id4_id3_0001.mp4,8,0.27107495966205414,Fake,15
309,id4_id9_0000.mp4,12,0.2563641621552151,Fake,15
310,id0_id1_0000.mp4,11,0.25864823468501147,Fake,15
311,id9_id6_0006.mp4,3,0.3075807311395597,Fake,13
312,id6_id1_0005.mp4,2,0.3125949743108085,Fake,12
313,id0_id17_0002.mp4,6,0.18190798542483172,Fake,11
314,id7_id13_0000.mp4,7,0.22036894016600644,Fake,9
315,id7_id10_0002.mp4,1,0.3906882934830476,Fake,9
316,id16_id9_0005.mp4,6,0.2975030721442084,Fake,11
317,id3_id0_0008.mp4,10,0.24376084907757792,Fake,15
318,id1_id4_0006.mp4,8,0.2744373263830387,Fake,16
319,id13_id7_0005.mp4,2,0.3269125975624764,Fake,10
320,id7_id10_0001.mp4,2,0.2984862897227465,Fake,9
321,id2_id0_0004.mp4,6,0.3065885145217048,Fake,14
322,id16_id3_0010.mp4,6,0.23075356857583204,Fake,10
323,id10_id11_0003.mp4,4,0.2944879312210938,Fake,11
324,id6_id2_0008.mp4,1,0.3122233261079511,Fake,12
325,id16_id1_0007.mp4,4,0.2896844724906838,Fake,9
326,id9_id3_0001.mp4,6,0.2964797661732321,Fake,14
327,id2_id4_0001.mp4,5,0.24750674619151125,Fake,12
328,id16_id3_0003.mp4,7,0.27769734156491394,Fake,10
329,id9_id16_0007.mp4,8,0.2272042895100545,Fake,15
330,id16_id0_0002.mp4,5,0.3006250125834341,Fake,12
331,id9_id0_0003.mp4,7,0.26675014622265214,Fake,16
332,id2_id16_0006.mp4,5,0.28269207512903477,Fake,12
333,id6_id4_0007.mp4,1,0.3128661538969169,Fake,18
334,id3_id0_0000.mp4,14,0.2590746817410828,Fake,15
335,id6_id16_0000.mp4,7,0.28009956930581825,Fake,21
336,id16_id17_0009.mp4,11,0.2241788130013154,Fake,10
337,id1_id6_0005.mp4,4,0.3031602472756749,Fake,14
338,id2_id0_0000.mp4,9,0.24630460988696218,Fake,14
339,id4_id0_0008.mp4,6,0.2898216435470647,Fake,10
340,id6_id2_0004.mp4,4,0.3315687014783297,Fake,15
341,id16_id6_0007.mp4,1,0.317443189747431,Fake,9
342,id2_id6_0008.mp4,4,0.3188217199707155,Fake,17
343,id0_id17_0006.mp4,11,0.2520998047933217,Fake,17
344,id4_id2_0006.mp4,2,0.307608292842604,Fake,10
345,id2_id3_0000.mp4,5,0.27197938089623336,Fake,14
346,id0_id4_0005.mp4,8,0.17347828537785995,Fake,15
347,id3_id9_0003.mp4,7,0.28546444616330646,Fake,12
348,id9_id4_0009.mp4,20,0.2138850110401523,Fake,10
349,id7_id10_0004.mp4,10,0.31238306556866985,Fake,24
350,id4_id0_0006.mp4,3,0.264388431255031,Fake,10
351,id2_id17_0008.mp4,10,0.2657499777944371,Fake,17
352,id4_id1_0001.mp4,13,0.25029208561778266,Fake,15
353,id16_id6_0004.mp4,5,0.30745027879078596,Fake,13
354,id13_id10_0005.mp4,3,0.3560935381006984,Fake,10
355,id7_id11_0000.mp4,7,0.2252945649904309,Fake,9
356,id16_id2_0013.mp4,3,0.2732104329851322,Fake,10
357,id17_id2_0005.mp4,4,0.30398062153057115,Fake,10
358,id16_id17_0006.mp4,2,0.27267474352785315,Fake,7
359,id11_id7_0004.mp4,5,0.2938741382503132,Fake,11
360,id9_id0_0001.mp4,10,0.25972697320487453,Fake,14
361,id4_id6_0004.mp4,2,0.3450029287889536,Fake,14
362,id13_id7_0004.mp4,7,0.23102171069355046,Fake,11
363,id1_id16_0006.mp4,6,0.25424585350597134,Fake,16
364,id2_id9_0008.mp4,9,0.28117707902212224,Fake,17
365,id1_id4_0004.mp4,10,0.2355764586230887,Fake,13
366,id9_id17_0000.mp4,9,0.21606381892757617,Fake,14
367,id16_id17_0005.mp4,6,0.3048433935129749,Fake,11
368,id9_id6_0008.mp4,1,0.276981703229444,Fake,15
369,id6_id4_0005.mp4,2,0.31118882773932205,Fake,12
370,id0_id4_0006.mp4,6,0.2593051908906077,Fake,17
371,id9_id3_0006.mp4,4,0.28360266274062523,Fake,13
372,id4_id1_0000.mp4,14,0.23039983653584767,Fake,15
373,id1_id16_0007.mp4,7,0.2423911942099563,Fake,10
374,id16_id0_0007.mp4,4,0.264101818382871,Fake,9
375,id1_id6_0000.mp4,12,0.25348353765713366,Fake,12
376,id8_id5_0008.mp4,18,0.26028213055456706,Fake,19
377,id9_id16_0006.mp4,12,0.2441506015175204,Fake,13
378,id9_id16_0004.mp4,6,0.2857600676862174,Fake,12
379,id3_id16_0004.mp4,14,0.21397457993892707,Fake,16
380,id6_id3_0001.mp4,3,0.2917438736988752,Fake,10
381,id4_id6_0000.mp4,4,0.29162298556494837,Fake,15
382,id2_id4_0009.mp4,4,0.2729610219315326,Fake,10
383,id7_id10_0005.mp4,2,0.21452460352734973,Fake,5
384,id2_id3_0009.mp4,6,0.2937165553352481,Fake,10
385,id3_id2_0005.mp4,10,0.28788660755769385,Fake,13
386,id0_id17_0007.mp4,10,0.29103651682273934,Fake,15
387,id10_id7_0008.mp4,1,0.35377191968985205,Fake,12
388,id8_id9_0003.mp4,12,0.2536365573750166,Fake,13
389,id8_id5_0007.mp4,3,0.31008195766357477,Fake,12
390,id2_id6_0009.mp4,9,0.3100488367178794,Fake,10
391,id2_id0_0006.mp4,8,0.300419708390555,Fake,12
392,id16_id3_0012.mp4,3,0.31169377189093983,Fake,10
393,id3_id1_0001.mp4,6,0.26142417080895347,Fake,12
394,id6_id17_0008.mp4,5,0.25585099031930103,Fake,12
395,id17_id9_0002.mp4,16,0.21238259718354324,Fake,11
396,id2_id3_0001.mp4,8,0.29675733738550836,Fake,12
397,id6_id3_0007.mp4,0,0.3609119833844446,Fake,18
398,id0_id6_0000.mp4,6,0.2651172507988074,Fake,15
399,id16_id9_0001.mp4,10,0.2506319328942461,Fake,10
400,id17_id1_0002.mp4,13,0.23712157967048908,Fake,11
401,id9_id6_0007.mp4,8,0.2713388177491451,Fake,15
402,id1_id2_0001.mp4,2,0.3344278742429857,Fake,9
403,id17_id3_0000.mp4,0,0.34829226294585974,Fake,10
404,id13_id10_0014.mp4,4,0.3289765937957456,Fake,13
405,id4_id2_0001.mp4,16,0.27298314065033,Fake,15
406,id2_id3_0003.mp4,6,0.2761601912789401,Fake,12
407,id1_id6_0001.mp4,1,0.31185859045427455,Fake,9
408,id7_id11_0007.mp4,4,0.30177425301570765,Fake,13
409,id8_id6_0007.mp4,0,0.3059349617222153,Fake,12
410,id11_id7_0006.mp4,4,0.33661727141410064,Fake,10
411,id6_id1_0004.mp4,6,0.3106624273676111,Fake,15
412,id3_id1_0004.mp4,19,0.23103405318216458,Fake,16
413,id2_id0_0008.mp4,7,0.2730692457944768,Fake,17
414,id16_id1_0006.mp4,2,0.28500532405392065,Fake,7
415,id1_id16_0002.mp4,7,0.24583395492465143,Fake,13
416,id0_id9_0001.mp4,2,0.29516293533294086,Fake,10
417,id4_id3_0002.mp4,9,0.2759991818794527,Fake,16
418,id9_id6_0004.mp4,2,0.3275034194044749,Fake,12
419,id2_id0_0005.mp4,2,0.3077755592076881,Fake,10
420,id16_id1_0011.mp4,4,0.2925596604789598,Fake,9
421,id0_id1_0001.mp4,4,0.2904082387843043,Fake,10
422,id1_id9_0004.mp4,11,0.21710345647559515,Fake,13
423,id16_id17_0000.mp4,5,0.2731109348606639,Fake,10
424,id13_id7_0015.mp4,11,0.2845185423249314,Fake,16
425,id6_id3_0002.mp4,5,0.3107059219301221,Fake,20
426,id3_id16_0006.mp4,12,0.27345577209284977,Fake,13
427,id9_id4_0004.mp4,4,0.25886533558739205,Fake,12
428,id3_id6_0006.mp4,0,0.35243106675862473,Fake,13
429,id9_id6_0009.mp4,5,0.2635574288657668,Fake,10
430,id0_id17_0009.mp4,17,0.2295938326592989,Fake,17
431,id0_id17_0005.mp4,7,0.18641573600918906,Fake,15
432,id6_id3_0003.mp4,4,0.30564104144754695,Fake,12
433,id7_id13_0005.mp4,5,0.2111591355694186,Fake,5
434,id12_id7_0006.mp4,0,0.3435302073313145,Fake,10
435,id0_id16_0002.mp4,14,0.20791843269970733,Fake,11
