,Name,Blinks,Average_EAR,FakeOReal,Duration
118,00051.mp4,1,0.31863622961736576,Real,12
119,00047.mp4,12,0.2507997311167813,Real,16
120,00030.mp4,8,0.26433908710803494,Real,15
121,00017.mp4,3,0.2681775277228275,Real,9
122,00103.mp4,4,0.3857697696819994,Real,15
123,00073.mp4,15,0.25061420267561,Real,15
124,00237.mp4,8,0.2885229896092528,Real,15
125,00144.mp4,12,0.303118063167275,Real,15
126,00093.mp4,13,0.266333418275602,Real,16
127,00247.mp4,8,0.3040132750638452,Real,15
128,00118.mp4,12,0.2447320699003009,Real,15
129,00187.mp4,9,0.2614243833861638,Real,15
130,00156.mp4,4,0.3152755713865342,Real,14
131,00018.mp4,3,0.2558577260017389,Real,14
132,00033.mp4,10,0.2838436843147382,Real,15
133,00135.mp4,0,0.31223791377549737,Real,11
134,00239.mp4,20,0.23079055608477364,Real,16
135,00104.mp4,14,0.23333496866975506,Real,16
136,00195.mp4,8,0.27413960208226135,Real,16
137,00136.mp4,0,0.3711135934311866,Real,9
138,00171.mp4,7,0.16287423873173007,Real,14
139,00034.mp4,14,0.21633988395780843,Real,16
140,00148.mp4,6,0.27539002825499054,Real,15
141,00190.mp4,12,0.26853460901114207,Real,15
142,00244.mp4,0,0.32870204495882993,Real,9
143,00080.mp4,6,0.2181538366892163,Real,15
144,00117.mp4,13,0.2896150466898801,Real,15
145,00161.mp4,16,0.22670564564475482,Real,17
146,00242.mp4,14,0.2982594705563575,Real,14
147,00224.mp4,7,0.34748067983570136,Real,14
148,00186.mp4,19,0.2165230741121966,Real,17
149,00036.mp4,3,0.2981175900669441,Real,18
150,00167.mp4,4,0.3366855350036705,Real,15
151,00143.mp4,2,0.2746267349149337,Real,15
152,00123.mp4,16,0.20206927519857748,Real,10
153,00053.mp4,7,0.17513767931197996,Real,15
154,00005.mp4,12,0.3104078945357966,Real,15
155,00098.mp4,6,0.2612123920839519,Real,15
156,00149.mp4,7,0.30673261937434576,Real,16
157,00090.mp4,7,0.2865701501576946,Real,13
158,00206.mp4,2,0.3424318640130712,Real,15
159,00130.mp4,18,0.23999781723384364,Real,13
160,00188.mp4,13,0.2639002586106074,Real,15
161,00052.mp4,12,0.29538715867623727,Real,15
162,00023.mp4,16,0.25006585688579364,Real,15
163,00016.mp4,3,0.2888097095976231,Real,10
164,00043.mp4,7,0.3101675300310168,Real,15
165,00013.mp4,8,0.30266041236328606,Real,15
166,00011.mp4,7,0.2641973456192277,Real,15
167,00116.mp4,18,0.2745106266529019,Real,15
168,00205.mp4,9,0.29388021552532556,Real,15
169,00044.mp4,9,0.21059807460781588,Real,15
170,00066.mp4,20,0.23772617382938074,Real,15
171,00146.mp4,17,0.2920074173163076,Real,24
172,00128.mp4,3,0.3310955735349989,Real,15
173,00240.mp4,22,0.19221691993439974,Real,15
174,00127.mp4,5,0.3100152693519827,Real,16
175,00084.mp4,6,0.31712190629819026,Real,13
176,00220.mp4,11,0.2892581010611937,Real,17
177,00002.mp4,14,0.2041999980531425,Real,17
178,00049.mp4,0,0.3419226010495267,Real,15
179,00085.mp4,9,0.27694041332564684,Real,21
180,00035.mp4,10,0.2824753363753421,Real,15
181,00010.mp4,14,0.23104827188922053,Real,14
182,00077.mp4,5,0.29397968364369137,Real,15
183,00032.mp4,8,0.2562147826801625,Real,15
184,00045.mp4,7,0.28878860755972485,Real,15
185,00087.mp4,5,0.3338504253253232,Real,15
186,00197.mp4,13,0.30322930704896595,Real,15
187,00026.mp4,9,0.310428673077294,Real,16
188,00055.mp4,4,0.28200780108800744,Real,15
189,00132.mp4,5,0.22571765021347398,Real,11
190,00039.mp4,7,0.27522077583607124,Real,15
191,00070.mp4,4,0.24908472916429145,Real,11
192,00155.mp4,8,0.29235751805010185,Real,19
193,00078.mp4,5,0.341741151301318,Real,16
194,00001.mp4,8,0.2241744863640249,Real,13
195,00178.mp4,9,0.3452672796812201,Real,15
196,00083.mp4,4,0.2970422298136002,Real,11
197,00120.mp4,4,0.34925598991158496,Real,15
198,00046.mp4,10,0.25128111177929285,Real,15
199,00086.mp4,5,0.3445152034785657,Real,16
200,00208.mp4,6,0.2934708729780786,Real,15
201,00021.mp4,4,0.28043119347402334,Real,15
202,00081.mp4,11,0.32057187968309164,Real,15
203,00199.mp4,17,0.30441666356159663,Real,16
204,00165.mp4,4,0.3799238213487611,Real,15
205,00245.mp4,6,0.32258203572677774,Real,15
206,00099.mp4,7,0.3250550172158941,Real,16
207,00216.mp4,10,0.2570597242781792,Real,12
208,00174.mp4,7,0.3262711078101443,Real,15
209,00041.mp4,4,0.24600408581424207,Real,15
210,00209.mp4,18,0.23484936637468168,Real,15
211,00020.mp4,4,0.2976246708857941,Real,15
212,00192.mp4,3,0.3726656719174286,Real,15
213,00111.mp4,3,0.3356881115279661,Real,15
214,00091.mp4,5,0.2923069538773347,Real,15
215,00175.mp4,9,0.2688986902061362,Real,16
216,00173.mp4,6,0.27686003431071343,Real,16
217,00108.mp4,1,0.3005344796968385,Real,15
218,00158.mp4,0,0.3519083524360014,Real,15
219,00113.mp4,27,0.21751824167345865,Real,16
220,00196.mp4,13,0.3319208291127305,Real,16
221,00112.mp4,18,0.2523364132199639,Real,15
222,00246.mp4,7,0.30486544285298867,Real,15
223,00109.mp4,14,0.20177851184920106,Real,8
224,00022.mp4,14,0.29165505845131573,Real,15
225,00065.mp4,12,0.24755444120042602,Real,16
226,00019.mp4,3,0.16509516289813253,Real,15
227,00124.mp4,8,0.2693378868895856,Real,14
228,00157.mp4,2,0.35492722131653776,Real,15
229,00115.mp4,0,0.3674068078918058,Real,10
230,00249.mp4,9,0.3055390979473319,Real,17
231,00062.mp4,5,0.33957573017938647,Real,15
232,00152.mp4,22,0.26127916588829464,Real,23
233,00233.mp4,14,0.2994977229571839,Real,15
234,00129.mp4,12,0.26156144980924606,Real,15
235,00122.mp4,14,0.23128693065631267,Real,12
236,00164.mp4,7,0.32115284496095453,Real,17
237,00100.mp4,9,0.2666459012466075,Real,17
238,00163.mp4,7,0.2565161333680861,Real,15
239,00207.mp4,0,0.3357172345348069,Real,4
240,00106.mp4,0,0.375827621285094,Real,10
241,00189.mp4,8,0.20996350485012844,Real,13
242,00076.mp4,9,0.3016868237023388,Real,15
243,00145.mp4,0,0.3195645323016086,Real,15
244,00203.mp4,14,0.2113954353855382,Real,10
245,00069.mp4,0,0.336298453301532,Real,14
246,00223.mp4,4,0.37787625174598727,Real,16
247,00194.mp4,11,0.2890956680355743,Real,15
248,00229.mp4,0,0.3998045028762609,Real,17
249,00071.mp4,4,0.3038624762131471,Real,16
